,FileName,Caption
41,000000511623.jpg,A green and red train with smoke coming from it.
42,000000511623.jpg,A green and red train traveling down train tracks.
43,000000511623.jpg,An old train travelling on a railroad and going away. 
44,000000511623.jpg,A train engine bellowing smoke from it riding down a track.
45,000000061814.jpg,a man on a skate board goes down a curved road 
46,000000061814.jpg,A man is riding a four wheeled skateboard in the street. 
47,000000061814.jpg,A boy riding a skateboard down a street.
48,000000061814.jpg,a man is long boarding down a street
49,000000061814.jpg,A man is riding a 4-wheeled skateboard in a road. 
50,000000398758.jpg,A tiger cat sitting on the arm of a sofa in a living room.
51,000000398758.jpg,A cat is sitting on a green couch.
52,000000398758.jpg,A colorful cat resting on a green sofa.
53,000000398758.jpg,A cat is laying on furniture and looking directly into the camera.
54,000000398758.jpg,A tabby cat laying  in the armrest of a couch.
55,000000225398.jpg,a dog catches a frisbe as it jumps in the air 
56,000000225398.jpg,a black and white dog jumping for a colorful frisbee 
57,000000225398.jpg,A dog jumping in the air catching a toy in their mouth.
58,000000225398.jpg,A dog jumps in the air to catch a frisbee.
59,000000225398.jpg,Dog airborne has he catches a frisbee in his mouth.
60,000000512023.jpg,A red and silver fire hydrant sitting next to a  river.
61,000000512023.jpg,A red fire hydrant stands beside a small road in the country.
62,000000512023.jpg,A red fire hydrant sticking out in the middle of nowhere
63,000000512023.jpg,a red fire-hydrant stands in the middle of nowhere next to a small pond
64,000000512023.jpg,A red fire hydrant is placed in the middle of nowhere.
65,000000021361.jpg,a stuffed animal sitting on a chair in front of a laptop
66,000000021361.jpg,A stuffed polar bear sitting at a laptop computer.
67,000000021361.jpg,A white stuffed bear sits next to a laptop.
68,000000021361.jpg,White stuffed polar bear positioned in front of a laptop
69,000000021361.jpg,Stuffed bear posed as if using a laptop computer.
70,000000505344.jpg,A man is bending down by the water with a frisbee.
71,000000505344.jpg,A boy bending to look at something on the edge of a pond.
72,000000505344.jpg,A man stands on the side of a river and dips something in the water.
73,000000505344.jpg,A man is bending over near water with a Frisbee.
74,000000505344.jpg,A man holding a blue frisbee bending over into a lake.
75,000000092032.jpg,a cat curls up on a bed 
76,000000092032.jpg,A cat lying on a pink blanket sleeping. 
77,000000092032.jpg,A cat laying on top of a bed with a red blanket.
78,000000092032.jpg,THERE IS A CAT THIS IN SLEEPING ON THE BED
79,000000092032.jpg,A tabby kitten is sleeping on a red blanket.
80,000000043680.jpg,A herd of cows standing in a field grazing
81,000000043680.jpg,Small herd of cattle standing in the sun amidst brown grassland.
82,000000043680.jpg,A herd of cattle grazing on a dry grass hillside.
83,000000043680.jpg,A heard of cattle are scattered on the terrain.
84,000000043680.jpg,All the cows are standing on the hill grazing. 
85,000000454961.jpg," a plate with some fish in sauce, fries and some veggies on it "
86,000000454961.jpg,A white plate with a piece fish covered in gravy with potatoes and vegetables for sides.
87,000000454961.jpg, a plate with a meat covered with gravy and vegetables
88,000000454961.jpg,potatoes and a fish fillet on a white plate
89,000000454961.jpg,A white plate topped with meat and gravy next to fries and veggies.
90,000000054750.jpg,A man kiteboarding over waves in the ocean.
91,000000054750.jpg,A man that is in the air on a surfboard.
92,000000054750.jpg,Kite surfer on board jumping out of water.
93,000000054750.jpg,A man parasails in the ocean on a nice day.
94,000000054750.jpg,A man with feet connected to board being carried across water.
95,000000121601.jpg,"One bear observes visitors at the zoo, while another bear sleeps."
96,000000121601.jpg,Bear in enclosure looking at tourists at viewing area.
97,000000121601.jpg,A bear is sitting and the other one is sleeping.
98,000000121601.jpg,A large brown bear sitting on top of a stone wall.
99,000000121601.jpg,A brown bear sitting by a water feature in a zoo enclosure
100,000000244973.jpg,Gold covered chocolate bears are lined up on the shelf.
101,000000244973.jpg,Rows of chocolate teddy bears in gold foil wrap and red ribbon.
102,000000244973.jpg,Teddy bear candies in gold with red bows 
103,000000244973.jpg,the shelf has several chocolate teddybears wrapped in golden foil
104,000000244973.jpg,A large quantity of gold foiled chocolate teddy bears.
105,000000521976.jpg,a man is surfing on a wave at the beach
106,000000521976.jpg,Young men are waiting to ride in a wave simulator.
107,000000521976.jpg,A group of male surfers practicing in a river.
108,000000521976.jpg,A group of boys surfing in water 
109,000000521976.jpg,A man hitting a wave on a surf board in a man made wave pool.
110,000000133278.jpg,three brown bears are cooling off in the water
111,000000133278.jpg,a number of bears partially submerged in water 
112,000000133278.jpg,A group of brown bears playing in the water
113,000000133278.jpg,a body of water with some bears inside of it 
114,000000133278.jpg,A group of bears that are in the water.
115,000000219177.jpg,Ducks sitting around on the shore beside the lake and some are in the water. 
116,000000219177.jpg,A group of birds walk around in a rocky area near the water. 
117,000000219177.jpg,Many birds sitting near a body of water.
118,000000219177.jpg,A flock of birds resting on a river bank.
119,000000219177.jpg,Several birds that are standing next to a body of water.
120,000000404889.jpg,A giraffe extending its mouth toward a tree branch.
121,000000404889.jpg,A giraffe in a zoo type enclosure eating foliage off a tree.
122,000000404889.jpg,A line giraffe standing in front of a stone wall eating from a tree.
123,000000404889.jpg,A giraffe is in an enclosure by some large rocks.
124,000000404889.jpg,A singe giraffe eating from a tree in an enclosure.
125,000000550912.jpg,"Hot Dogs, pickles and Tater Tots are on plates."
126,000000550912.jpg,A hotdog maker and plates with food on them.
127,000000550912.jpg,"Two plates with hot dogs, potatoes and pickles on them. "
128,000000550912.jpg,"Two plates with hot dogs, pickles and tater tots on them."
129,000000550912.jpg,Two plates of food on top of a table.
130,000000092197.jpg,A  person on a skate board doing stunts.
131,000000092197.jpg,A man with a white shirt and jeans is on a skateboard on a ramp.
132,000000092197.jpg,A man performing a skateboard trick on a half pipe. 
133,000000092197.jpg,A man riding a skateboard up the side of a ramp.
134,000000092197.jpg,Two men are watching a skateboarder on a ramp.
135,000000185494.jpg,Barber shop sign next to a red and black fire hydrant.
136,000000185494.jpg,A red fire hydrant near a barber shop sign.
137,000000185494.jpg,a blue red and white sign and a red fire hydrant
138,000000185494.jpg,A red fire hydrant sitting next to a barber shop sign.
139,000000185494.jpg,A barber shop sign is next to a fire hydrant.
140,000000050340.jpg,A close up of a female tennis player and a ball.
141,000000050340.jpg,The woman is playing tennis on the court.
142,000000050340.jpg,A young woman is playing a tennis game. 
143,000000050340.jpg,a female tennis player in a white top playing tennis
144,000000050340.jpg,A female tennis player preparing to hit a tennis ball.
145,000000433454.jpg,A windsurfer is held by some lines as he rides along the water.
146,000000433454.jpg,A man that is on a wakeboard in the water.
147,000000433454.jpg,Guy leaning to the side as he kite surf in the ocean
148,000000433454.jpg,A man on a surfboard is Parasailing over the water while wearing a helmet.
149,000000433454.jpg,A surfer surfing on the water holding a string.
150,000000406342.jpg,Two boats in a harbor area with a house in the background.
151,000000406342.jpg,Two small boats near a body of water.
152,000000406342.jpg,A boat sitting next to a blue boat on a sandy shore.
153,000000406342.jpg,Small white sailboat next to blue boat on dock.
154,000000406342.jpg,Two boats are on wood planks beside a lake.
155,000000250368.jpg,Woman taking a selfie while sticking banana in her mouth
156,000000250368.jpg,Young girl with right straight hair eating a banana.
157,000000250368.jpg,A woman is taking the first bite of a banana.
158,000000250368.jpg,A girl with red dyed hair eating a banana
159,000000250368.jpg,A woman with pink hair eating a banana.
160,000000386896.jpg,A wooden table top that has a plate of peeled carrots and more carrots placed inside of a mug.
161,000000386896.jpg,A plate topped with lots of carrots next to a cup of carrots.
162,000000386896.jpg,The plate of carrots is next to a cup full of carrots.
163,000000386896.jpg,A blank screen with no picture at all.
164,000000386896.jpg,There are a lot of carrots that are on the plate
165,000000560851.jpg,Three people and two surfboards on the beach
166,000000560851.jpg,A woman and two men on the beach with surfboards.
167,000000560851.jpg,Three people on a beach examine a yellow surfboard.
168,000000560851.jpg,Three people sitting beside a surfboard on the beach.
169,000000560851.jpg,"Three surfers sit on the beach, and tend to a board."
170,000000381128.jpg,A man sitting on top of a wooden bench near parked boats.
171,000000381128.jpg,a man sitting on a bench next to a boat
172,000000381128.jpg,The man is sitting on the bench by the boats by himself.
173,000000381128.jpg,A man sitting on a bench by a bunch of boats tied to a dock.
174,000000381128.jpg,Man sitting alone on bench at a marina.
175,000000315273.jpg,Cows are grazing freely in the grass of the field
176,000000315273.jpg,a small group of cows on the side of a grassy hill
177,000000315273.jpg,Some cows scattered in a big grassy field.
178,000000315273.jpg,A bunch of cows crazing on a grassy hillside.
179,000000315273.jpg,Several animals can be seen grazing in a grassy pasture.
180,000000078400.jpg,A young girl cutting a nervous older man's hair. 
181,000000078400.jpg,A woman giving a man a haircut in a barber shop.
182,000000078400.jpg,A man making faces while his daughter fiddles with his hair.
183,000000078400.jpg,A man getting a haircut by a young girl.
184,000000078400.jpg,A girl is cutting the hair of a worried man.
185,000000311991.jpg,The donuts are displayed in an appetizing fashion.
186,000000311991.jpg,A bunch of donuts in a box with a variety of toppings.
187,000000311991.jpg,Array of flavored donuts for sale to be purchased
188,000000311991.jpg,a bunch of doughnuts are in a box
189,000000311991.jpg,a variety of doughnuts inside of a box
190,000000524520.jpg,Two cars stopped at a traffic light next to a river.
191,000000524520.jpg,Cars are at a stop light with extreme sun glare blazing though the windows.
192,000000524520.jpg,Sunlight shining down and reflecting off of a body of water.
193,000000524520.jpg,The view of a lake in front of trees in front of buildings.
194,000000524520.jpg,A view of cars and red light next to the water
195,000000037863.jpg,A group of lawn chairs covered in umbrellas.
196,000000037863.jpg,A dining area with umbrellas and lighting at night.
197,000000037863.jpg,A group of dining tables are under lit umbrellas.
198,000000037863.jpg,A patio with tables and dim lighting at  a restaurant
199,000000037863.jpg,a group of tables and chairs sitting under lit up umbrellas 
200,000000318386.jpg,A plate holds dinner including green beans and potatoes.
201,000000318386.jpg,Meat and vegetables are on a white plate.
202,000000318386.jpg,A white plate covered in sauce covered food rice and broccoli.
203,000000318386.jpg,"A plate of food with pasta, mashed potatoes and broccoli. "
204,000000318386.jpg,A plate filled with three different types of foods. 
205,000000406424.jpg,A man is taking a ride on his motorcycle wearing the proper gear. 
206,000000406424.jpg,a person on a motorcycle with a sky background
207,000000406424.jpg,A man on a motorcycle riding along during the day.
208,000000406424.jpg,A man riding on a motorcycle through a dry grass covered field.
209,000000406424.jpg,A motorcyclist travels down a desert road with a mountain in the distance.
210,000000559651.jpg,A green plate with steamed broccoli and pork cutlets
211,000000559651.jpg,A green plate with cut meat and broccoli on it.
212,000000559651.jpg,A view of a bunch of food on a green plate.
213,000000559651.jpg,A plate that has meat and broccoli on it.
214,000000559651.jpg,A plate with pork slices and broccoli on it.
215,000000481257.jpg,A recreational vehicle the size of a bus parked in a parking lot.
216,000000481257.jpg,"A large charter bus that is tan, white and black."
217,000000481257.jpg,a bus that is parked by some other cars
218,000000481257.jpg,"A large motor home with front shades drawn, parked in a parking lot."
219,000000481257.jpg,A large tour bus is parked in a parking lot.
220,000000153780.jpg,"A plate of food that includes broccoli, shrimp, noodles and sauce."
221,000000153780.jpg,"The meal on the plate has shrimp, broccoli, and noodles."
222,000000153780.jpg,pasta with broccoli on a white plate with blue designs.
223,000000153780.jpg,Broccoli and shrimp pasta sitting on a plate.
224,000000153780.jpg,The meal with pasta and broccoli is ready on the plate. 
225,000000008373.jpg,An airplane loading or unloading passengers at an airport.
226,000000008373.jpg,A plane parked at an airport loading passengers
227,000000008373.jpg,An airplane is hooked up to the passenger walkways at an airport.
228,000000008373.jpg,A large commercial plane parking by the terminal.
229,000000008373.jpg,A plane pulls up to the gate to deplane passengers.
230,000000050482.jpg,The scene is three large racks of skis on a mountain.
231,000000050482.jpg,Skis stacked up on racks at the top of a mountain
232,000000050482.jpg,a bunch of snow board and skis sit next to each other on some snow
233,000000050482.jpg,A pile of skis sitting on top of a snow covered slope.
234,000000050482.jpg,Large racks of skis sitting on top of a ski slope. 
235,000000145488.jpg,a stainless steel fridge in a cluttered kitchen
236,000000145488.jpg,A large metallic refrigerator in a small kitchen.
237,000000145488.jpg,A fridge in a kitchen with garbage around.
238,000000145488.jpg,Dirty stainless steel combo refrigerator and freezer in a very messy kitchen
239,000000145488.jpg,A refrigerator in a very messy kitchen with white cupboards.
240,000000467925.jpg,A silver city bus is approaching its stop.
241,000000467925.jpg,A city bus on a wet city road
242,000000467925.jpg,a public transit bus on a city street with buildings near by
243,000000467925.jpg,"The white bus has ""Public Square"" written on it."
244,000000467925.jpg,A long bus traveling down a street next to tall buldings.
245,000000129370.jpg,Professional baseball player choking up on the bat.
246,000000129370.jpg,"A professional baseball game, where the player is waiting to hit the bat."
247,000000129370.jpg,two base ball teams on the field playing ball
248,000000129370.jpg,A baseball game with a crowd of fans in the stands.
249,000000129370.jpg,A group of people are watching a baseball game.
250,000000443689.jpg,A man with his arms crossing wearing a shirt and tie.
251,000000443689.jpg,Man in a dress shirt and patterned tie posing for a picture. 
252,000000443689.jpg,A man with a tie and moustache is sitting with his arms crossed.
253,000000443689.jpg,Black and white photograph of a man with his arms crossed
254,000000443689.jpg,a man with a moustache is wearing a tie and has his arms crossed
255,000000254984.jpg,A couple sleeping on a pull out couch.
256,000000254984.jpg,A man and woman sleeping on a sofa bed.
257,000000254984.jpg,Man and woman laying on a sofa bed.
258,000000254984.jpg,A man and woman laying on a white pull out couch.
259,000000254984.jpg,A man and a woman sleeping on a bed.
260,000000275015.jpg,a man is flying a kite in a field
261,000000275015.jpg,A man is flying a kite outside in a field
262,000000275015.jpg,"A person flying a kite in the grass, during the day."
263,000000275015.jpg,A man that is standing in the grass with a kite.
264,000000275015.jpg,A person flying a kite in a field.
265,000000568325.jpg,A man is playing a video game at a gathering of many people.
266,000000568325.jpg,a person kneeling on one knee playing nintendo wii
267,000000568325.jpg,A man in striped shirt playing a game with a Nintendo Wii controller.
268,000000568325.jpg,A young man playing Wii while others around him chat
269,000000568325.jpg,there is a man standing and playing a video game
270,000000048287.jpg,A young man tossing a frisbee on top of a field.
271,000000048287.jpg,Picture of man in throwing stance with frisbee in air
272,000000048287.jpg,A man at a park throwing a frisbee. 
273,000000048287.jpg,A man throwing a frisbee in a park 
274,000000048287.jpg,the man throws the Frisbee as hard as he can.
275,000000388330.jpg,Two giraffes eating and mingling on a grassy trail.
276,000000388330.jpg,Two giraffe standing on a dirt road next to a fence in front of lots of trees.
277,000000388330.jpg,three giraffes eating grass behind a fence with trees in the background
278,000000388330.jpg,Giraffes grazing in a gated zoo like environment
279,000000388330.jpg,Three giraffes bending over to eat to eat tree branches.
280,000000323728.jpg,"Two women at a table, one of them with a laptop."
281,000000323728.jpg,a person with a laptop sitting at a table
282,000000323728.jpg,Two women using their laptops at an outdoor cafe.
283,000000323728.jpg,Two pretty girls sitting outside a restaurant one with a laptop.
284,000000323728.jpg,two women sitting at an outdoor dining table in front of a restaurant store front.
285,000000100378.jpg,Racks of cupcakes with a cake on the top.
286,000000100378.jpg,Many colorful cupcakes are stacked below a similar cake.
287,000000100378.jpg,A cake with multiple platforms with cupcakes on them
288,000000100378.jpg,A very well constructed Mario cake with cupcakes. 
289,000000100378.jpg,A cake and several cupcakes are being displayed. 
290,000000172248.jpg,The clock on the building is visible above the trees.
291,000000172248.jpg,A large church clock tower towering over a city.
292,000000172248.jpg,A church with a clock tower behind some trees.
293,000000172248.jpg,A large building with a clock and some trees.
294,000000172248.jpg,A building sits behind a row of green trees.
295,000000199212.jpg,A cake that is on top of a table.
296,000000199212.jpg,there is a birthday cake with a train on it
297,000000199212.jpg,A cake shapped like a train riding on tracks.
298,000000199212.jpg,A cake decorated with icing and decorations made of fondant.
299,000000199212.jpg,A cake with a princess sitting on a train as the design.
300,000000223776.jpg,A very tall building with a train sitting next to it.
301,000000223776.jpg,A train riding pass a train station and a freshly mowed lawn. 
302,000000223776.jpg,A large train parked at a train station.
303,000000223776.jpg,a very long yellow and red bus driving in front of a building 
304,000000223776.jpg,A three cart train next to a brick building.
305,000000427096.jpg,A red fire hydrant sitting in the middle of a grass field.
306,000000427096.jpg,A very cute old looking fire hydrant in the grass.
307,000000427096.jpg,An old fashioned fire hydrant in a field.
308,000000427096.jpg,a red fire hydrant with some rust on the bottom of it 
309,000000427096.jpg,"A meter of some kind from 1965 with a faded, pinkish color sits in a yard."
310,000000347039.jpg,A clock tower stands over a city landscape.
311,000000347039.jpg,A clock tower standing near a city street.
312,000000347039.jpg,A steeple of a building is lit by the sun while the rest of the street is in shadows.
313,000000347039.jpg,Cars driving on a street in front of a building with a clock tower.
314,000000347039.jpg,an image of a clock tower high in  the air
315,000000529788.jpg,A large passenger jet sitting on top of an airport tarmac.
316,000000529788.jpg,A plane in a airport parking lot. 
317,000000529788.jpg,A passenger plane is parked on a runway.
318,000000529788.jpg,A large airplane parked on concrete with a person nearby
319,000000529788.jpg,A man standing in front of an airplane stopped at an airport.
320,000000024554.jpg,Five young ladies smiling for the camera are about to have a pizza party.
321,000000024554.jpg,A group of women sitting at a table with a pizza.
322,000000024554.jpg,A group of people sitting around a table with a pizza.
323,000000024554.jpg,a group of females sitting at a dinner table with a fully cooked pizza placed in front
324,000000024554.jpg,Several woman sitting at a table in a restaurant that sells pizza. 
325,000000292690.jpg,A white plate with food sitting next to a bowl of salad.
326,000000292690.jpg,"A snack of ham, cheese, and carrots has been prepared."
327,000000292690.jpg,A plate with ham cheese and carrot sticks
328,000000292690.jpg,Two plates of food sitting on top of a table. 
329,000000292690.jpg,An assortment of food sitting on a plate
330,000000018111.jpg,The batter prepares to run to first base after hitting the ball.
331,000000018111.jpg,baseball game with player I red running towards first
332,000000018111.jpg,A baseball player runs to first base after hitting the ball.
333,000000018111.jpg,A baseball player dropping a bat and running.
334,000000018111.jpg,"One catcher and one hitter, running to first base on a field. "
335,000000257835.jpg,A close up of a tennis player with a scary mask on.
336,000000257835.jpg,Tennis player with the teeth of a predator.
337,000000257835.jpg,A tennis player with his mouth Photoshop to look like Predators
338,000000257835.jpg,A man holding a  tennis racquet with a demon alien mouth.
339,000000257835.jpg,a male tennis player an alien mouth and a racket
340,000000260433.jpg,The road sign is visible for all to see. 
341,000000260433.jpg,A sign located at the exit of a highway. 
342,000000260433.jpg,An empty highway and a highway off ramp.
343,000000260433.jpg,An off ramp to exit the highway to the right.
344,000000260433.jpg,A freeway off ramp on the side of a road.
345,000000271079.jpg,Copper colored elevators in a yellow cement building.
346,000000271079.jpg,Two different elevators next to a large hanging clock.
347,000000271079.jpg,Two elevators are next to each other near a clock and trash can.
348,000000271079.jpg,A clock on the wall and two lifts
349,000000271079.jpg,a black gold and white clock and two elevator doors
350,000000480744.jpg,A airport runway filled with jetliners next to large tanks.
351,000000480744.jpg,A large white airplane with a red tail.
352,000000480744.jpg,Multiple large commercial planes lined up at an airport.
353,000000480744.jpg,A great shot of an airplane station while a small car is traveling below. 
354,000000480744.jpg,Several airplanes parked at an airport equipped with generators.
355,000000035891.jpg,Several people crossing at an intersection with traffic lights. 
356,000000035891.jpg,a group of people that are walking down the sidewalk
357,000000035891.jpg,A temporary sign indicating that a road is closed.
358,000000035891.jpg,A group of young people are crossing the street.
359,000000035891.jpg,THE LIGHT IS GREEN BUT THERE IS A DIGITAL SIGN THAT SAYS MASON ST CLOSED
360,000000526292.jpg,A street sign at an intersection in a foreign country.
361,000000526292.jpg,A pole with two street signs on it. 
362,000000526292.jpg,Corner street signs off of a road named Articulo 123.
363,000000526292.jpg,a close up of two street signs on a pole 
364,000000526292.jpg,A street sign is pictured against a white building.
365,000000118417.jpg,"A plate of food containing fruit, bread, cheese and an egg."
366,000000118417.jpg,An egg on top of bread that is surrounded by orange slices and bacon.
367,000000118417.jpg,"Plate filled with toasted bread, orange slices and bacon."
368,000000118417.jpg,"A hot dog with cream, oranges and strawberries on a plate"
369,000000118417.jpg,"The plate has bread, orange slices, and a fried egg on it."
370,000000012947.jpg,A man standing on the side of a commuter train.
371,000000012947.jpg,Workers between two passenger trains parked at a station
372,000000012947.jpg,A man standing in the open doorway of a train while another man with a bucket is getting on another train. 
373,000000012947.jpg,a man climbing onto a train as another man watches him 
374,000000012947.jpg,An attendant watches from a passenger train as a man boards another train.
375,000000220402.jpg,a woman holding a brown teddy bear in her room
376,000000220402.jpg,A girl wearing a mask is holding a teddy bear over her head. 
377,000000220402.jpg,A woman wearing a mask is holding up a stuffed bear.
378,000000220402.jpg,A woman holding a brown teddy bear over her head while wearing a Pedo Bear mask.
379,000000220402.jpg,A young woman with a bear face mask holding a teddy bear.
380,000000466218.jpg,A group of bikes parked next to each other.
381,000000466218.jpg,Bicycles are parked against a wall at a train station. 
382,000000466218.jpg,Group of bicycle sitting next to each other next to the building. 
383,000000466218.jpg,A row of bicycles are parked on a railway platform.
384,000000466218.jpg,A group of bikes parked on the street.
385,000000394209.jpg,A man standing in an open refrigerator getting food.
386,000000394209.jpg,A man is standing and looking away from his refrigerator.
387,000000394209.jpg,A man standing in front of an open refrigerator. 
388,000000394209.jpg,A man reaching into a fridge with it's door opened.
389,000000394209.jpg,Man opening of the door of a really stocked refrigerator. 
390,000000301397.jpg,A man in glasses standing and talking on a cell phone.
391,000000301397.jpg,A man standing outdoors talking on his cell phone.
392,000000301397.jpg,A man on a cell phone with glasses
393,000000301397.jpg,A young man wearing glasses speaking on a cell phone.
394,000000301397.jpg,A man with glasses is talking on a cell phone outside.
395,000000516931.jpg,A child sitting on a skateboard and another child walking behind.
396,000000516931.jpg,A little kid riding on top of a skateboard down a  sidewalk.
397,000000516931.jpg,A kid on a skateboard followed by another kid.
398,000000516931.jpg,A little child walking behind another riding a skateboard.
399,000000516931.jpg,Little boys playing with a skate board on a dirt road.
400,000000255365.jpg,An ostrich stands in the foreground as giraffes feed in the background. 
401,000000255365.jpg,an ostrich and two girafffe standing next to a forrest
402,000000255365.jpg,A couple of giraffe standing next to an ostrich.
403,000000255365.jpg,A posing turkey with two giraffes eating from a hanging basket
404,000000255365.jpg,An ostrich in the foreground with giraffes behind eating from a feeder.
405,000000084785.jpg,A yellow fire hydrant is sitting on a brick sidewalk.
406,000000084785.jpg,A fire hydrant and window on the side of a building.
407,000000084785.jpg,A yellow fire hydrant outside a public building
408,000000084785.jpg,The yellow fire hydrant is near the window of a building.
409,000000084785.jpg,A yellow fire hydrant looks as if it could use a friend on this dimly lit city street.
410,000000325532.jpg,A bunch of kites flying above the beach.
411,000000325532.jpg,Lots of kites flying over a beach with sailboards lined up by a wall.
412,000000325532.jpg,A beach with lots of people standing on top of it flying kites.
413,000000325532.jpg,Kites being flow in the blue sky near a beach
414,000000325532.jpg,Many people are flying kites on a beach.
415,000000262092.jpg,A single zebra that is bent over eating grass.
416,000000262092.jpg,A zebra is grazing on the grass in front of a fence
417,000000262092.jpg,Zebra eating grass in a field caged in silver fence.
418,000000262092.jpg,a zebra is grazing on some grass 
419,000000262092.jpg,A very pretty zebra grazing in the grass.
420,000000455161.jpg,A dog is running along side a beach
421,000000455161.jpg,some dogs running around in the water of the beach 
422,000000455161.jpg,A group of five dogs running in he surf.
423,000000455161.jpg,lots of dogs are running  and bathing in the ocean.
424,000000455161.jpg,The dogs are playing in the water together. 
425,000000067078.jpg,An old man holding a plaque next to a motorcycle.
426,000000067078.jpg,A man holding a plaque in front of a motorcycle with a side car.
427,000000067078.jpg,A man holds up a plaque standing next to his motorcycle and sidecar.
428,000000067078.jpg,A man is holding a plaque near an old car.
429,000000067078.jpg,a man is holding something next to a motorcycle
430,000000135057.jpg,An army jeep with an American Flag sitting at an airport.
431,000000135057.jpg,A green jeep with a flag on  a pole
432,000000135057.jpg,A truck and a small airplane next to a flag.
433,000000135057.jpg,A military style jeep in front of a US flag and vintage plane.
434,000000135057.jpg,a green army truck parked in seclusion by the american flag.
435,000000381265.jpg,A shore is littered with a few birds as the ocean sits in the distance.
436,000000381265.jpg,A man using a kite in the water near a grassy shore.
437,000000381265.jpg,A body of water with a city in the distance.
438,000000381265.jpg,People are para-sailing in the waters off this shoreline; a city looms in the distant background.
439,000000381265.jpg,A painting of waves upon an ocean with tall grass and gold flowers
440,000000329138.jpg,Three horses eat grass on a pasture and drink from a water trough.
441,000000329138.jpg,Group of three horses sitting in the middle of the grass.
442,000000329138.jpg,Three brown horses in a field eating hay.
443,000000329138.jpg,Three horses grazing and drinking in a farm enclosure 
444,000000329138.jpg,Horses grazing on a green grass covered field.
445,000000113593.jpg,Two dogs that are sitting on a boat.
446,000000113593.jpg,Dogs sitting on the deck of a sail boat.
447,000000113593.jpg,Two dogs on a white boat with wood trim.
448,000000113593.jpg,two white dogs on a ship gazing at
449,000000113593.jpg,Two dogs are seen sitting on top of a boat.
450,000000496301.jpg,The view of a bedroom through an open door.
451,000000496301.jpg,An open door of a furniture store showing a bed with a pink comforter. 
452,000000496301.jpg,A bed with a colorful quilt and grey pillows.
453,000000496301.jpg,A bed is made inside of the building
454,000000496301.jpg,A bed is pictured through a glass door opening.
455,000000573622.jpg,The long passenger train rides beside a chain link fence.
456,000000573622.jpg,A train moving through the tracks in the country. 
457,000000573622.jpg,Long sized personal riding train running down large field area.
458,000000573622.jpg,A train is riding along the train tracks in the valley.
459,000000573622.jpg,A train is coming down the tracks in a grassy area.
460,000000058008.jpg,A ripe banana with a red apple sitting on a wood table.
461,000000058008.jpg,A yellow banana and red apple sit on a wooden table.
462,000000058008.jpg,A banana sitting on a table next to an apple.
463,000000058008.jpg,A banana and an apple are sitting on a table.
464,000000058008.jpg,A close up of a banana and an apple on a table.
465,000000472828.jpg,A man selling oranges and juice to a bunch of people.
466,000000472828.jpg,a bunch of people stand in front of a fruit vendor 
467,000000472828.jpg,Several people standing at a stall piled high with oranges with a man standing behind a counter serving drinks
