,FileName,Caption
40,000000287347.jpg,A woman prepares a pizza while a man watches.
41,000000287347.jpg,A pretty young lady making a pizza next to a man in a kitchen.
42,000000287347.jpg,There are two people working to cook a pizza
43,000000287347.jpg,A man and a woman standing over two pizzas.
44,000000287347.jpg,A person making thin crust pizza in a kitchen
45,000000576955.jpg,A rider takes their horse through some water at speed.
46,000000576955.jpg,A man is guiding a horse through a body of water.
47,000000576955.jpg,A boy on a horse jumps across th water hoe
48,000000576955.jpg,A person and a horse splash through shallow water.
49,000000576955.jpg,A person who is on a horse in the water.
50,000000565962.jpg,A cat outside a window looking at a Buddha statue.
51,000000565962.jpg,A cat looking inside of a window at a statue of Buddha.
52,000000565962.jpg,A cat peers through a window at a Chinese Buddha figure. 
53,000000565962.jpg,A cat looking at a buddha statue through a window.
54,000000565962.jpg,a close up of a cat looking at a small buddha statue
55,000000092416.jpg,A young man holding a bottle of beer while wearing a suit.
56,000000092416.jpg,A male with a bottled beverage wearing a flower in his lapel.
57,000000092416.jpg,A man holding a bottle of something to drink
58,000000092416.jpg,A man in a suit having a beer by the water.
59,000000092416.jpg,A young man in a suit and tie with a beer in his hand.
60,000000217400.jpg,A silver and green train pulling into a train station.
61,000000217400.jpg,Subway car leaving the subway station at night.
62,000000217400.jpg,A commuter train at the station at night
63,000000217400.jpg,A train passes by in an empty station.
64,000000217400.jpg,A train is pulling into a subway stop. 
65,000000564336.jpg,a man at a restaurant using his laptop 
66,000000564336.jpg,A man sitting in front of a laptop computer.
67,000000564336.jpg,A empty table in a restaurant with a gentleman using a computer by the window.
68,000000564336.jpg,Man using a personal laptop computer next to an open breezy window.
69,000000564336.jpg,there is a man sitting at a table and using a lap top
70,000000383606.jpg,A blue corner sink with a man reflected in the above mirrors.
71,000000383606.jpg,a bathroom with a sink and a mirror
72,000000383606.jpg,A person taking a picture inside a bathroom with a blue sink and a brown door
73,000000383606.jpg,Compact hotel bathroom with corner basin and mirrors.
74,000000383606.jpg,A man holding a camera reflected in a bathroom mirror that sits above a sink and next to a door.
75,000000484029.jpg,A stop sign with a street sign above it.
76,000000484029.jpg,A street signs is on top of the stop sign
77,000000484029.jpg,A red sign letting drivers know to stop. 
78,000000484029.jpg,there is a stop sign and a street sign at the corner 
79,000000484029.jpg,An intersection with traffic and street signs on it. 
80,000000563882.jpg,an image of a person on their cellular phone
81,000000563882.jpg,"A lot if people are in the conference too
"
82,000000563882.jpg,a person sitting in a meeting room holding their cell phone
83,000000563882.jpg,A woman sitting in a seat holding a cell phone.
84,000000563882.jpg,people in a meeting and a lady with a very nice phone
85,000000453708.jpg,A person carrying a crate on their shoulder that is full of bananas.
86,000000453708.jpg,A woman carries a box of bananas down a crowded street.
87,000000453708.jpg,A man carrying a crate full of bananas on his shoulder.
88,000000453708.jpg,Person carrying green bananas on their shoulder and a market. 
89,000000453708.jpg,A pile of green bananas on top of a woman's shoulder.
90,000000160772.jpg,A boat on the water with a lighthouse in the background. 
91,000000160772.jpg,A boat is traveling on rough waters in the ocean.
92,000000160772.jpg,A large boat in the water just in front of a light house
93,000000160772.jpg,A large boat is making waves towards the camera.
94,000000160772.jpg,A ship is sailing across an ocean filled with waves.
95,000000161032.jpg,A woman holding a red and white umbrella while standing in a cave.
96,000000161032.jpg,Lady bent over with red polka dot umbrella inside a brick building.
97,000000161032.jpg,Woman in high heels in a crumbling room.
98,000000161032.jpg,Woman holding up an umbrella in a rundown building. 
99,000000161032.jpg,A woman in a sheer dress leans down while holding an umbrella.
100,000000338901.jpg,a brown white and black dog is laying on a gray couch
101,000000338901.jpg,a dog laying on a couch and covered with blankets 
102,000000338901.jpg,A dog sitting on a couch with several blankets.
103,000000338901.jpg,A large brown dog laying on top of a blue couch.
104,000000338901.jpg,A dog looks up while laying on a blue couch.
105,000000163611.jpg,A pizza sits on a plate with one piece taken out of it.
106,000000163611.jpg,A large pizza on a plate with forks
107,000000163611.jpg,A pizza sitting on top of a metal pan on a table.
108,000000163611.jpg,A picnic table with pizza on two trays 
109,000000163611.jpg,A fork being held over a very cheesy pizza that's missing a slice. 
110,000000553664.jpg,A red laptop with earbuds sitting on a table
111,000000553664.jpg,the red laptop is sitting on the table with headphones
112,000000553664.jpg,"A macbook laptop next to a phone, backpack, and various books. "
113,000000553664.jpg,The laptop has an mp3 player next to it.
114,000000553664.jpg,Red laptop on a table showing you can learn anywhere!
115,000000299553.jpg,A crowd of people gathered watching kites in the air
116,000000299553.jpg,A lot of people on a hillside watching hot air balloons.
117,000000299553.jpg,A large crowd of people watching the sky as something flies by
118,000000299553.jpg,A crowd of people flying kites in a blue cloudy sky.
119,000000299553.jpg,A crowd of people gathering and flying kites
120,000000027932.jpg,A catchers mitt sitting inside of a blue baseball hat.
121,000000027932.jpg,A baseball cap and catchers mitt sitting on the ground.
122,000000027932.jpg,Closeup of a baseball glove and a black ball hat.
123,000000027932.jpg,a close up of a baseball glove on the ground with a hat
124,000000027932.jpg,A baseball hat on top of a baseball glove in the sand.
125,000000472375.jpg,A small black and brown dog sitting next to a motorcycle.
126,000000472375.jpg,a brown black and white dog wearing a helmet and a black scooter
127,000000472375.jpg,A German Shepherd dog wearing a helmet sitting by a motor cycle.
128,000000472375.jpg,A dog is wearing a helmet and sitting by a motor bike.
129,000000472375.jpg,A dog in a helmet sitting next to a motorcycle.
130,000000250758.jpg,A zebra standing on a grass covered field.
131,000000250758.jpg,The zebra is standing in the field with another zebra laying down in the background. 
132,000000250758.jpg,a couple of zebras stand on a grass land 
133,000000250758.jpg,A zebra stands while another zebra lays down nearby. 
134,000000250758.jpg,A zebra with a left side pose while standing in a field.
135,000000411774.jpg,A woman holding a tennis racquet while wearing glasses.
136,000000411774.jpg,A woman that is sitting down holding a racquet.
137,000000411774.jpg,A woman wearing glasses holding a tennis racket. 
138,000000411774.jpg,A girl with a tattoo smiles while holding a racket.
139,000000411774.jpg,A woman is sitting holding a bug swatter shaped like a tennis racket.
140,000000110282.jpg,"A metal pole with a traffic light attached, red right arrow illuminated, with green grass, green trees, and white sky in background."
141,000000110282.jpg,A stop sign that is on the side of a pole.
142,000000110282.jpg,A traffic light on a pole with a grassy hill in the background.
143,000000110282.jpg,a stop light that is next to some trees and grass
144,000000110282.jpg,A turn signal with a red arrow illuminated on it.
145,000000145620.jpg,a black and white photo of a person riding a dirt bike
146,000000145620.jpg,Dirt bike rider driving on dirt road fully geared.
147,000000145620.jpg,a  guy riding a dirt bike on a course
148,000000145620.jpg,A person in protective gear riding a dirtbike.
149,000000145620.jpg,A person is riding a dirt bike along a path.
150,000000304560.jpg,A black ct with green eyes sitting in the sun.
151,000000304560.jpg,A cat that is staring at the camera.
152,000000304560.jpg,A black cat sitting in a field of grass.
153,000000304560.jpg,I black cat with yellow eyes sitting in the grass.
154,000000304560.jpg,A black cat is staring directly into the camera. 
155,000000124636.jpg,A baby cow standing in a pen next to another cow.
156,000000124636.jpg,One cow standing and one laying down within a fence.
157,000000124636.jpg,A brown and black cow is next to a fence.
158,000000124636.jpg,A cow standing next to a calf in the corner of a paddock with a dirt floor.
159,000000124636.jpg,Two brown cows sitting inside a fence staring out.
160,000000255718.jpg,A rusty old fire hydrant on an inner city street
161,000000255718.jpg,A close up of a rusty fire hydrant.
162,000000255718.jpg,A rusted fire hydrant planted firmly on the ground.
163,000000255718.jpg,The tall object is very old and rusty looking.
164,000000255718.jpg,A close up picture of a fire hydrant on a street.
165,000000117374.jpg,Two cats sitting in the dirt under a tree.
166,000000117374.jpg,A couple of cats are by a tree
167,000000117374.jpg,an image of two cats in a sand lot
168,000000117374.jpg,Two cats by a tree in the dirt
169,000000117374.jpg,Several cats sitting near a tree and a bird on a fence post.
170,000000276434.jpg,Bride and grooms arms cutting the wedding cake with fruit on top.
171,000000276434.jpg,A couple cuts into a wedding cake with grapes and oranges. 
172,000000276434.jpg,Two hands cut into a cake with fruit on top of it. 
173,000000276434.jpg,A bridge and groom cutting their wedding cake that has fruit on top.
174,000000276434.jpg,a person that is cutting a cake on a tasble
175,000000382734.jpg,A bathroom being renovated with pipes in the wall
176,000000382734.jpg,Unfinished bathroom with only a shower base installed
177,000000382734.jpg,a white room with not that much in it
178,000000382734.jpg,A walk in shower in a dilapidated bathroom.
179,000000382734.jpg,The shower room has a light green tint.
180,000000011699.jpg,Two women are imposing together as one holds her luggage.
181,000000011699.jpg,"A girl making a ""peace sign"" with her hand and a woman holding a big black suitcase."
182,000000011699.jpg,Two girl that are standing next to a suitcase.
183,000000011699.jpg,Two girls standing with their bags and in front of a suitcase. 
184,000000011699.jpg,A woman and girl standing with luggage and giving a peace sign.
185,000000259625.jpg,An elephant messing with a tree trunk. 
186,000000259625.jpg,An elephant that is using it's own trunk to touch a tree trunk.
187,000000259625.jpg,An tusked elephant playing with a fallen tree at the zoo
188,000000259625.jpg,THERE ARE ZOO ANIMALS WALKING IN THEIR DEN 
189,000000259625.jpg,An elephant walks around a fenced in area. 
190,000000063552.jpg,A cat that is standing looking through a glass.
191,000000063552.jpg,An orange cat looks through a glass plate. 
192,000000063552.jpg,Orange cat looking in the mirror at his reflection
193,000000063552.jpg,a beige cat looking into a big mirror 
194,000000063552.jpg,A cat looking directly into a magnifying glass on a table.
195,000000429530.jpg,Four vases with purple flower in it. There are two different shapes and sizes.
196,000000429530.jpg,Two different shaped white vases on a rack.
197,000000429530.jpg,There are four vases that have butterfly sculptures on them.
198,000000429530.jpg,A group of four matching vases are adorned with glass butterflies.
199,000000429530.jpg,Four different sized vases decorated with various sized butterflys.
200,000000492968.jpg,A snowboarder with black and white clothes finishing a run.
201,000000492968.jpg,A man riding a snowboard down a snow covered slope.
202,000000492968.jpg,A man on a snow board going down a snow covered hill.
203,000000492968.jpg,This image is of a man snowboarding down a hill.
204,000000492968.jpg,a ski boarder skiing down the side of a mountain.
205,000000467315.jpg,A vase full of white flowers sitting on a wooden table.
206,000000467315.jpg,The table has a flower arrangement in an ornate vase. 
207,000000467315.jpg,a glass vase with some flowers inside of it 
208,000000467315.jpg,A bouquet of flowers on a marble table in the lobby of a business location with an escalator in the background.
209,000000467315.jpg,A vase sitting on top of a table with flowers in it.
210,000000051738.jpg,A bed in a hotel is carrying sheets and pillows as it sit next to a lamp.
211,000000051738.jpg,A king bead and chair with lamps in a hotel room.
212,000000051738.jpg,A white bed in a bedroom next to a table on a lamp.
213,000000051738.jpg,a hotel room with one bed and blue chair.
214,000000051738.jpg,A hotel room with a bed and a chair and white walls.
215,000000511321.jpg,there are two large boats that are in the water 
216,000000511321.jpg,Some very nice looking boats in the water.
217,000000511321.jpg,"Two large ferries passing by each other in a city scape,"
218,000000511321.jpg,Two long boats are sailing near a large bridge. 
219,000000511321.jpg,Scenic boats daily travel the Thames in England.
220,000000252294.jpg,A woman sitting on top of a bed with curtains hanging over it.
221,000000252294.jpg,Two people that are laying in bunk beds and looking up.
222,000000252294.jpg,A pair of people lean out from behind curtains and smile.
223,000000252294.jpg,A person is sitting behind a curtain with another person behind them.
224,000000252294.jpg,A guy peeks out from behind a curtain.
225,000000135890.jpg,A large stone building with a clock on it
226,000000135890.jpg,Big Ben and part of parliament from across the street.
227,000000135890.jpg,A building in shadow with a clock tower.
228,000000135890.jpg,A large building with a tower and a clock
229,000000135890.jpg,The Big Ben clock tower towering over the city of London.
230,000000189828.jpg,Grey plane taking off above some green vegetation.
231,000000189828.jpg,View of jet airliner taking off over tree top.
232,000000189828.jpg,A passenger jet is flying over some trees.
233,000000189828.jpg,Aerial view of an airplane ascending in to the sky.
234,000000189828.jpg,An airplane flying in the sky over some trees.
235,000000284698.jpg,The image of a man holding a camera is in this motorcycle side mirror. 
236,000000284698.jpg,a guy inside a car taking a picture through the mirror in a remote area
237,000000284698.jpg,A man taking a picture of his reflection in a motorcycle mirror.
238,000000284698.jpg,A man taking a picture of himself in the rear view mirror.
239,000000284698.jpg,A man taking a picture in a side car mirror with his cell phone.
240,000000267940.jpg,A ferry the is pulling into the dock for off loading. 
241,000000267940.jpg,A ferry in a port with mountains in the background.
242,000000267940.jpg,A ship anchored to the bay and close to some building
243,000000267940.jpg,The large boat in the water is docked by the buildings. 
244,000000267940.jpg,A small ferry docked on calm water in Norway
245,000000219485.jpg,Cat in window sill of colored panes on building
246,000000219485.jpg,A cat sitting on a window sill in a room.
247,000000219485.jpg,A gray cat is sitting in a tall window.
248,000000219485.jpg,a black cat sitting in the window sill
249,000000219485.jpg,A grey cat standing in a window with grey lining.
250,000000519522.jpg,a large tower that has a big clock at top
251,000000519522.jpg,The Big Ben clock tower towering over the city of London.
252,000000519522.jpg,a lit up clock is on a tall tower
253,000000519522.jpg,A clock tower on top of a tall historic building.
254,000000519522.jpg,Clock tower next to a large building in a city.
255,000000163682.jpg,A businessman is sitting in a chair and smiling for a photo.
256,000000163682.jpg,A smiling man is wearing a hot pink tie.
257,000000163682.jpg,"A man in an office, wearing a shirt and tie, smiles at the camera."
258,000000163682.jpg,Man wearing a blue shirt and pink tie posing for a picture sitting by a window.
259,000000163682.jpg,A man in a blue dress shirt and tie sitting in an office chair.
260,000000550084.jpg,A green sign says Thruway one fourth mile.
261,000000550084.jpg,The large machinery sits on the opposite side of the fence from the highway sign.
262,000000550084.jpg,A road sign stands next to the road.
263,000000550084.jpg,"Roadwork equipment, at a gas station, next to a thruway."
264,000000550084.jpg,a street sign below a bunch of power lines 
265,000000357501.jpg,A gold colored pair of scissors cutting into a piece of bejeweled fabric with other bejeweled items in the background.
266,000000357501.jpg,A pair of gold scissors laying on a bag of decorations.
267,000000357501.jpg,A pair of golden scissors are being used for crafts
268,000000357501.jpg,A pair of golden scissors next to multiple buttons.
269,000000357501.jpg,Fancy curved cutting gold colored scissors with decorative flowers.
270,000000187585.jpg,a young man is on his skateboard doing a trick 
271,000000187585.jpg,Grabbing the front of the skateboard maintains control over it.
272,000000187585.jpg,A man is doing tricks on a skateboard.
273,000000187585.jpg,A man who is riding on a skateboard.
274,000000187585.jpg,a boy is riding a bowl on a skateboard
275,000000228981.jpg,"A smart phone, digital camera and mobile phone on display."
276,000000228981.jpg,A table with three different electronic devices. 
277,000000228981.jpg,"A pocket PC, digital camera, and old cell phone. "
278,000000228981.jpg,three different kinds of electronic devices all in a row
279,000000228981.jpg,"A close up of a PDA, digital camera and a music player."
280,000000173830.jpg,A skier in a squat position on skies skiing downhill.
281,000000173830.jpg,A skier is crouched down as he is skiing. 
282,000000173830.jpg,A young man kneeling down while riding skis.
283,000000173830.jpg,A skier crouched and skiing down a slope.
284,000000173830.jpg,A skier at the end of his run tucking under to go faster.
285,000000205834.jpg,a close up of a dog near a bowl
286,000000205834.jpg,A brown dog laying on the ground with a metal bowl in front of him.
287,000000205834.jpg,The brown dog is laying near a silver dog bowl.
288,000000205834.jpg,A dog is laying with its water dish in front of it.
289,000000205834.jpg,A dog pants next to a bowl of water on the ground
290,000000417632.jpg,A man pouring wine into two other mens wine glasses
291,000000417632.jpg,A man pouring wine into the glasses of others
292,000000417632.jpg,a man pouring white wine into a couple of wine glasses
293,000000417632.jpg,A man pours a drink of wine for two companions.
294,000000417632.jpg,Man in black blazer pouring wine in glasses.
295,000000110359.jpg,Commercial jet passing overhead on bright cloudless sky.
296,000000110359.jpg,A large aircraft in the blue sky by itself
297,000000110359.jpg,A ground view of an airplane in the sky. 
298,000000110359.jpg,A jet plane is flying across the sky.
299,000000110359.jpg,A jetliner flying through a light blue sky.
300,000000546717.jpg,A woman sitting on a couch in front of a laptop.
301,000000546717.jpg,A woman in pajama pants is on a computer.
302,000000546717.jpg,A woman sitting on sofa with a laptop in front of her.
303,000000546717.jpg,Girl on a couch with her computer on a table
304,000000546717.jpg,A woman sitting down with a laptop on a table in front of her
305,000000516871.jpg,Several fruits and veggies are ready to be eaten. 
306,000000516871.jpg,A table with two black trays of food that include raspberries and broccoli.
307,000000516871.jpg,A bento box filled with sushi and vegetables.
308,000000516871.jpg,"Broccoli, green beans and various other foods in a tray."
309,000000516871.jpg,"Dishes filled with sushi, fruit, and vegetables on a table."
310,000000438907.jpg,A man is doing a trick on a skateboard.
311,000000438907.jpg,a teenager attempting a jump on his skateboard
312,000000438907.jpg,One person on a skateboard does a jump while another watches.
313,000000438907.jpg,A man riding a skateboard in the air above a skateboard ramp.
314,000000438907.jpg,A skateboarder attempts a trick above ground while his friend watches.
315,000000122969.jpg,two zebras are standing together in the woods
316,000000122969.jpg,The two zebras are standing beside each other. 
317,000000122969.jpg,two zebras standing by each other and some plants 
318,000000122969.jpg,Two Zebra's standing very close to each other.
319,000000122969.jpg,a couple of zebras that are walking in the woods
320,000000453302.jpg,"A kitchen that has a tile floor, a refrigerator, a microwave, and a toaster."
321,000000453302.jpg,a kitchen with a refrigerator a microwave and a toaster
322,000000453302.jpg,"A workplace break room kitchenette, with refrigerator, two microwave ovens, a toaster and sink."
323,000000453302.jpg,"The kitchen has a refrigerator, toaster, and microwaves."
324,000000453302.jpg,A break room kitchen is shown with two microwaves.
325,000000157767.jpg,A group of men standing around a table of food in wooden room.
326,000000157767.jpg,In a large wooden room people stand around black covered tables.
327,000000157767.jpg,A couple of people that are eating some food.
328,000000157767.jpg,Several people at a gathering where there is food present. 
329,000000157767.jpg,People dressed in business casual clothing stand around a table of hors d'oeurves.
330,000000417085.jpg,A big cow and a smaller cow standing beside a road.
331,000000417085.jpg,two cows stand next to paved road  in country
332,000000417085.jpg,A couple of cows standing next to each other near a street.
333,000000417085.jpg,Two cattle are standing by the side of the road
334,000000417085.jpg,An adult and a child cow standing on the side of the road.
335,000000359135.jpg,Two elephants playing with each other and interlocking their tusks.
336,000000359135.jpg,Two elephants touching each other with their trunks and tusks.
337,000000359135.jpg,Two elephants with their heads close together. 
338,000000359135.jpg,Pair of elephants interacting in urban like setting.
339,000000359135.jpg,a close up of some elephants with tusks
340,000000403122.jpg,Female tennis player preparing to serve the ball
341,000000403122.jpg,A woman about to serve a tennis ball at a tennis court.
342,000000403122.jpg,a girl playing tennis with a bad knee
343,000000403122.jpg,A tennis player in a knee brace gets ready to serve the ball. 
344,000000403122.jpg,A female tennis player on grass about to serve
345,000000578236.jpg,A large lizard sitting on stone steps with three birds.
346,000000578236.jpg,The large lizard is on the steps near the birds.
347,000000578236.jpg,A lizard and some bird sitting on some steps.
348,000000578236.jpg,An iguana and two birds are sitting on several steps.
349,000000578236.jpg,An iguana and three pigeons sitting on cement steps
350,000000371529.jpg,A woman with her hand on the seat of an automatic toilet in a display.
351,000000371529.jpg,A woman standing next to and touching a toilet.
352,000000371529.jpg,A person holding the toilet seat while looing inside.
353,000000371529.jpg,A woman standing beside a toilet with the lid up.
354,000000371529.jpg,A woman standing in front of a white toilet.
355,000000314177.jpg,a person taking a photo in a bath room mirror
356,000000314177.jpg,"A youth on a toilet taking a ""selfie"" in a mirror."
357,000000314177.jpg,Someone sitting on the toilet in the bathroom holding their camera at the mirror. 
358,000000314177.jpg,The person is sitting on the unusual toilet in the bathroom.
359,000000314177.jpg,A picture of the photographer sitting on the toilet 
360,000000067406.jpg,A pair of men fly a kite in a grassy field.
361,000000067406.jpg,Two people standing in a field flying a kite
362,000000067406.jpg,Adult males in large grassy field with large kite.
363,000000067406.jpg,two people standing on a field with a kite flying above 
364,000000067406.jpg,A kite flying around a park with two men near it.
365,000000459272.jpg,A woman holding a smart phone next to a group of people.
366,000000459272.jpg,A women wearing a scarf using her cell phone
367,000000459272.jpg,A woman holding a cell phone and standing in a littered field with others.
368,000000459272.jpg,A woman in yellow scarf holding a cellphone.
369,000000459272.jpg,A person on her cell phone in a large crowd of people.
370,000000336265.jpg,there is a boy playing frisbee in the grass
371,000000336265.jpg,"A boy is standing in a field, playing frisbee."
372,000000336265.jpg,a woman stands on a grassy hill in the mountains
373,000000336265.jpg,person in a grassy green field boardered by mountains
374,000000336265.jpg,A boy is playing with a toy in a grassy field.
375,000000463174.jpg,A young woman in pink leggings playing tennis
376,000000463174.jpg,A tennis player hits the tennis ball with her racket
377,000000463174.jpg,A woman hitting a tennis ball with a tennis racquet.
378,000000463174.jpg,A woman hits the tennis ball during a match.
379,000000463174.jpg,a tennis player swinging a racket at a ball
380,000000134096.jpg,A calico cat drinking from a sink faucet.
381,000000134096.jpg,Cat attempting to get a drink out of a faucet.
382,000000134096.jpg,A cat drinking out of the faucet of a sink.
383,000000134096.jpg,A calico cat drinks water from a faucet. 
384,000000134096.jpg,A cat drinking water from a bathroom faucet.
385,000000353096.jpg,A computer with an image of lighting on the screen. 
386,000000353096.jpg,A desktop computer surrounded by two speakers and a keyboard.
387,000000353096.jpg,"An Apple desktop computer system is turned on with a monitor, keyboard, mouse, two speakers, and other peripherals."
388,000000353096.jpg,A desktop computer is sitting on a desk
389,000000353096.jpg,"A monitor is displaying a blue screen on the desktop as it sits next to two speakers, a keyboard and a mouse."
390,000000390902.jpg,A man standing on a tennis court holding a racquet.
391,000000390902.jpg,a man holding a tennis racquet on a tennis court
392,000000390902.jpg,A man intensely looking while holding a tennis racquet.
393,000000390902.jpg,A man on a tennis court holding his racket and waiting
394,000000390902.jpg,a young man in a red shirt is playing tennis 
395,000000285349.jpg,Multiple colors of origami birds in a heat shaped vase.  
396,000000285349.jpg,"A heart shaped, glass container filled with origami birds."
397,000000285349.jpg,A glass hart shaped sculpture sitting on top of orgasmic birds.
398,000000285349.jpg,A heart shaped glass jar with origami birds in it.
399,000000285349.jpg,A clear heart shaped jar filled with many colors of paper cranes.
400,000000189752.jpg,That salad and pizza make a filling lunch.
401,000000189752.jpg,A table with plates of food that include pizza and salad.
402,000000189752.jpg,"A plate of half eaten pizza, and salad."
403,000000189752.jpg,A person eating pizza and salad at a table.
404,000000189752.jpg,"Pizza, salad, and a glass of Hefevwsen beer"
405,000000296284.jpg,A donut shop is full of different flavors of donuts.
406,000000296284.jpg,Fruit flavored donuts lined up in a glass fronted cabinet
407,000000296284.jpg,A rack with some doughnuts in a glass case.
408,000000296284.jpg,A display case in a bakery filled with donuts.
409,000000296284.jpg,An assortment of doughnuts are arranged in a display case.
410,000000273642.jpg,a dog is laying with a remote controller
411,000000273642.jpg,A dog is laying down with the remote control.
412,000000273642.jpg,A dog lies down holding a remote control in its paws.
413,000000273642.jpg,The cog is getting cozy with the remote control.
414,000000273642.jpg,A dog laying on its side with a remote control under its paw.
415,000000144003.jpg,A group of people watching a woman cutting a cake.
416,000000144003.jpg,some people and two women are cutting a white cake
417,000000144003.jpg,People watching as a woman cuts into a cake.
418,000000144003.jpg,A group of women standing around a cake sitting on top of a table.
419,000000144003.jpg,A girl slicing a pie inside of a box while others watch.
420,000000137727.jpg,A motorized cart fills a train with luggage
421,000000137727.jpg,A high-speed passenger train is being loaded with luggage. 
422,000000137727.jpg,a cargo truck is loading a train with luggage
423,000000137727.jpg,A passenger train parked next to a platform.
424,000000137727.jpg,A pile of luggage rests outside of a train.
425,000000253386.jpg,A dog that is wearing a dog collar smiling
426,000000253386.jpg,A black and brown dog is wearing a heavy metal collar.
427,000000253386.jpg,A medium sized dog is standing with some people.
428,000000253386.jpg,A black and brown dog wearing a chain around it's neck.
429,000000253386.jpg,A big dog next to a person's leg.
430,000000027972.jpg,A man in a red shirt rides a yellow surfboard on light blue water.
431,000000027972.jpg,a surfer in a red top is surfing on a white and green board
432,000000027972.jpg,a man riding a surfboard in the ocean 
433,000000027972.jpg,Male surfer in the water doing tricks on his surfboard. 
434,000000027972.jpg,A man is surfing in the crystal blue water
435,000000270244.jpg,A zebra all by itself in the green forest.
436,000000270244.jpg,A zebra standing in a field of grass outside.
437,000000270244.jpg,A zebra standing in a grassy field by a woods.
438,000000270244.jpg,A zebra stands in high grass in wooded area.
439,000000270244.jpg,A half zebra hybrid is standing in tall grass.
440,000000203389.jpg,A group of young people riding motorcycles near a river.
441,000000203389.jpg,A group of people riding motorcycles in the woods.
442,000000203389.jpg,A group of men who are on motorcycles.
443,000000203389.jpg,A group of men stand around three motorcycle riders.
444,000000203389.jpg,Several men stand next to other men as they sit on motorcycles.
445,000000292236.jpg,A couple of men standing next to train tracks.
446,000000292236.jpg,Several people standing at a train station while a train arrives.
447,000000292236.jpg,two men wait for a train at dusk
448,000000292236.jpg,The backsides of people as they wait for a train coming in to the station.
449,000000292236.jpg,Several people waiting on the side of train tracks as a train with it;s lights on comes down the track.
450,000000033005.jpg,A person playing a game of tennis with a racket.
451,000000033005.jpg,A tennis player getting ready to his a tennis ball.
452,000000033005.jpg,A man holding a tennis racquet standing on a court.
453,000000033005.jpg,A man on a court swinging a tennis racket.
454,000000033005.jpg,A person on a tennis court standing on one leg
455,000000080340.jpg,A boy in a tie holding a small suit case.
456,000000080340.jpg,a small child wearing a tie and holding a suitcase with other people in the background
457,000000080340.jpg,A kid standing with a small suitcase on a street.
458,000000080340.jpg,A little boy that is standing on a sidewalk with a suitcase.
459,000000080340.jpg,A small child wearing a tie stands with his luggage.
460,000000025096.jpg,A young boy cuts into a cake shaped like a skateboard.
461,000000025096.jpg,A young boy cutting a skate board shaped cake.
462,000000025096.jpg,A boy cutting a cake in the shape of a skateboard.
463,000000025096.jpg,A boy sitting in front of cake fashioned to look like a skateboard.
464,000000025096.jpg,A young boy cuts a cake designed to look like a skateboard. 
465,000000159112.jpg,A pizza covered with various toppings and some fruit wedges.
466,000000159112.jpg,a pizza with many toppings and lemon slices
467,000000159112.jpg,a close up of a pizza with several toppings 
